日期,资金,企业代号,信誉评级,是否违约
834,3495400.6499998276,E75,C,否
835,3501708.4199998276,E75,C,否
836,3504105.8999998276,E75,C,否
837,3518535.039999827,E75,C,否
838,3512579.2199998265,E75,C,否
839,3514903.489999827,E75,C,否
840,3518330.6799998265,E75,C,否
841,3576887.949999827,E75,C,否
842,3577983.1899998267,E75,C,否
843,3628957.9599998277,E75,C,否
844,3631074.469999828,E75,C,否
845,3634364.3899998264,E75,C,否
846,3637063.4399998267,E75,C,否
847,3637995.4799998268,E75,C,否
848,3639368.2999998266,E75,C,否
849,3640369.2699998263,E75,C,否
850,3612674.739999826,E75,C,否
851,3613994.1599998255,E75,C,否
852,3616356.089999825,E75,C,否
853,3616462.889999825,E75,C,否
854,3620718.229999825,E75,C,否
855,3621153.1799998246,E75,C,否
856,3625134.729999825,E75,C,否
857,3627482.2899998245,E75,C,否
858,3630394.9099998246,E75,C,否
859,3643299.369999825,E75,C,否
860,3630852.349999825,E75,C,否
861,3636706.7199998247,E75,C,否
862,3638011.5699998243,E75,C,否
863,3640366.9199998234,E75,C,否
864,3647255.569999823,E75,C,否
865,3649735.1799998228,E75,C,否
866,3652057.5099998224,E75,C,否
867,3654886.859999822,E75,C,否
868,3659469.379999822,E75,C,否
869,3661732.0099998224,E75,C,否
870,3662823.269999822,E75,C,否
871,3666931.999999822,E75,C,否
872,3668098.999999821,E75,C,否
873,3671436.859999821,E75,C,否
874,3674691.2299998207,E75,C,否
875,3685775.6899998197,E75,C,否
876,3690238.78999982,E75,C,否
877,3690904.7199998195,E75,C,否
878,3691783.9999998184,E75,C,否
879,3693665.559999818,E75,C,否
880,3694539.3499998176,E75,C,否
881,3694970.4199998174,E75,C,否
882,3703620.8999998174,E75,C,否
883,3710473.319999817,E75,C,否
884,3720121.659999816,E75,C,否
885,3722042.6299998155,E75,C,否
886,3945952.4099998204,E75,C,否
887,3951466.9899998205,E75,C,否
888,3950951.4899998205,E75,C,否
889,3815961.159999821,E75,C,否
890,3804800.329999821,E75,C,否
891,3817609.8499998203,E75,C,否
892,3824743.8299998213,E75,C,否
893,3828295.309999821,E75,C,否
894,3829772.609999821,E75,C,否
895,3831691.65999982,E75,C,否
896,3834601.3499998194,E75,C,否
897,3843842.1399998185,E75,C,否
898,3851831.1799998176,E75,C,否
899,3862310.7999998173,E75,C,否
900,3880653.419999818,E75,C,否
901,3883644.699999818,E75,C,否
902,3885331.109999818,E75,C,否
903,3887267.019999817,E75,C,否
904,3888413.619999817,E75,C,否
905,3902595.7199998167,E75,C,否
906,3903879.2299998174,E75,C,否
907,3902288.939999817,E75,C,否
908,3905006.909999817,E75,C,否
909,3907100.109999817,E75,C,否
910,3913443.249999817,E75,C,否
911,3921195.689999817,E75,C,否
912,3924778.2099998174,E75,C,否
913,3927017.9199998174,E75,C,否
914,3929095.519999818,E75,C,否
915,3931572.219999818,E75,C,否
916,3933494.539999818,E75,C,否
917,3936484.829999818,E75,C,否
918,3923778.989999818,E75,C,否
919,3924782.8799998187,E75,C,否
920,3927983.8599998187,E75,C,否
921,3927290.8399998182,E75,C,否
922,3910844.559999817,E75,C,否
923,3930102.6599998167,E75,C,否
924,3933084.229999817,E75,C,否
925,3934310.6499998174,E75,C,否
926,3951986.3599998145,E75,C,否
927,3952635.8799998146,E75,C,否
928,3973839.739999815,E75,C,否
929,3975555.0699998154,E75,C,否
930,3979256.069999815,E75,C,否
931,3979951.2199998153,E75,C,否
932,3981669.6599998153,E75,C,否
933,3985383.9399998155,E75,C,否
934,3989674.2199998153,E75,C,否
935,3991285.879999815,E75,C,否
936,3991735.3399998145,E75,C,否
937,3993583.8799998146,E75,C,否
938,3997727.5899998145,E75,C,否
939,3998327.889999814,E75,C,否
940,4001065.7499998137,E75,C,否
941,3981414.6799998134,E75,C,否
942,3990556.9299998134,E75,C,否
943,4004168.009999814,E75,C,否
944,4007468.989999814,E75,C,否
945,4016237.7299998137,E75,C,否
946,4027159.0699998145,E75,C,否
947,4028838.6799998144,E75,C,否
948,4037310.5099998144,E75,C,否
949,4043098.6599998144,E75,C,否
950,4041975.2199998144,E75,C,否
951,4044124.7299998137,E75,C,否
952,4038614.1399998125,E75,C,否
953,4042634.5299998126,E75,C,否
954,4052785.0099998116,E75,C,否
955,4039744.5199998105,E75,C,否
956,4042622.2199998084,E75,C,否
957,4042106.819999808,E75,C,否
959,4046119.4199998076,E75,C,否
960,4051026.019999807,E75,C,否
961,4054552.219999806,E75,C,否
962,4055435.719999806,E75,C,否
963,4055974.5499998056,E75,C,否
964,4070647.3799998057,E75,C,否
965,4071714.019999806,E75,C,否
966,4076804.3099998063,E75,C,否
967,4077905.279999806,E75,C,否
968,4089576.1399998064,E75,C,否
969,4092524.0899998066,E75,C,否
970,4096372.6399998055,E75,C,否
971,4101980.379999805,E75,C,否
972,4106932.5199998044,E75,C,否
973,4107560.669999805,E75,C,否
974,4108373.2999998047,E75,C,否
975,4108325.479999805,E75,C,否
976,4110774.5499998042,E75,C,否
977,4113908.5199998035,E75,C,否
978,4102187.329999804,E75,C,否
979,4104604.809999804,E75,C,否
980,4106746.559999804,E75,C,否
981,4107960.349999804,E75,C,否
982,4111665.219999804,E75,C,否
983,4101819.9499998037,E75,C,否
984,4103173.3399998024,E75,C,否
985,4103867.5099998023,E75,C,否
986,4107659.7399998023,E75,C,否
987,4107594.3999998025,E75,C,否
988,4117885.6599998022,E75,C,否
989,4119653.609999802,E75,C,否
990,4120473.019999802,E75,C,否
991,4127266.2599998023,E75,C,否
992,4129873.059999801,E75,C,否
993,4132121.019999801,E75,C,否
994,4134892.8599998015,E75,C,否
995,4135719.0699998015,E75,C,否
996,4137708.3899998018,E75,C,否
997,4080990.649999802,E75,C,否
998,4082276.7699998026,E75,C,否
999,4084660.2599998033,E75,C,否
1000,4088303.9399998034,E75,C,否
1001,4094020.439999803,E75,C,否
1002,4094672.8699998027,E75,C,否
1003,4096067.049999803,E75,C,否
1005,4097553.269999803,E75,C,否
1006,4098312.489999803,E75,C,否
1007,4100070.7499998026,E75,C,否
1008,4100240.6499998025,E75,C,否
1009,4106155.6999998027,E75,C,否
1010,4110498.2499998026,E75,C,否
1011,4110653.5899998024,E75,C,否
1012,4111287.5699998024,E75,C,否
1013,4111853.589999803,E75,C,否
1014,4097769.109999803,E75,C,否
1015,4099447.169999803,E75,C,否
1016,4105341.3199998033,E75,C,否
1017,4104973.379999804,E75,C,否
1018,4107085.0399998035,E75,C,否
1019,4107942.319999804,E75,C,否
1020,4110675.329999804,E75,C,否
1021,4113313.329999805,E75,C,否
1022,4115638.5699998057,E75,C,否
1023,4116576.4299998055,E75,C,否
1024,4118390.029999806,E75,C,否
1025,4088523.019999805,E75,C,否
1026,4090165.1599998055,E75,C,否
1027,4104720.4999998054,E75,C,否
1028,4107788.449999804,E75,C,否
1029,4111360.2999998042,E75,C,否
1030,4113632.1499998043,E75,C,否
1031,4113009.179999804,E75,C,否
1032,4113603.2799998047,E75,C,否
1033,4112188.7199998046,E75,C,否
1034,4116112.9799998044,E75,C,否
1035,4117086.759999804,E75,C,否
1036,4119332.3899998036,E75,C,否
1037,4119627.539999804,E75,C,否
1038,4120063.459999804,E75,C,否
1039,4120228.599999804,E75,C,否
1040,4121293.6499998034,E75,C,否
1041,4123901.409999803,E75,C,否
1042,4124886.849999803,E75,C,否
1043,4129021.809999803,E75,C,否
1044,4130560.6399998036,E75,C,否
1045,4122115.179999804,E75,C,否
1046,4109949.5799998045,E75,C,否
1047,4111934.9599998044,E75,C,否
1048,4110901.959999804,E75,C,否
1049,4111320.409999804,E75,C,否
1050,4118255.3599998043,E75,C,否
1051,4118562.159999804,E75,C,否
1052,4125898.0699998066,E75,C,否
1053,4126544.179999807,E75,C,否
1054,4128783.019999807,E75,C,否
1055,4132447.099999806,E75,C,否
1056,4136413.119999806,E75,C,否
1057,4140782.0599998054,E75,C,否
1058,4134607.2999998047,E75,C,否
1059,4135329.6299998043,E75,C,否
1060,4138231.5699998043,E75,C,否
1061,4139308.369999804,E75,C,否
1062,4140153.1799998037,E75,C,否
1063,4142050.4999998035,E75,C,否
1064,4144849.539999804,E75,C,否
1065,4152838.8499998036,E75,C,否
1066,4153697.0999998036,E75,C,否
1067,4154472.819999804,E75,C,否
1068,4155631.189999804,E75,C,否
1069,4144423.479999804,E75,C,否
1070,4145174.939999804,E75,C,否
1071,4148832.2299998044,E75,C,否
1072,4155849.1299998034,E75,C,否
1073,4156142.3299998036,E75,C,否
1074,4157946.2299998035,E75,C,否
1075,4158905.459999804,E75,C,否
1076,4147768.639999804,E75,C,否
1077,4149968.179999804,E75,C,否
1078,4150385.6499998043,E75,C,否
1079,4152264.2999998042,E75,C,否
1080,4172841.0199998044,E75,C,否
1081,4176068.1999998037,E75,C,否
1082,4174346.9199998025,E75,C,否
1083,4175523.619999802,E75,C,否
1084,4175776.0499998024,E75,C,否
1085,4182787.6899998025,E75,C,否
1086,4191301.2699998035,E75,C,否
1087,4193856.609999804,E75,C,否
1088,4194788.639999804,E75,C,否
1089,4255438.929999801,E75,C,否
1090,4299049.559999804,E75,C,否
1091,4310679.649999807,E75,C,否
1092,4311720.429999806,E75,C,否
1093,4310891.299999806,E75,C,否
1094,4311895.189999806,E75,C,否
1095,4312000.109999806,E75,C,否
1096,4306155.449999806,E75,C,否
1097,4308533.1199998045,E75,C,否
1098,4309192.339999804,E75,C,否
1099,4314580.689999804,E75,C,否
1100,4319110.809999804,E75,C,否
1101,4332506.919999804,E75,C,否
1102,4330941.959999803,E75,C,否
1103,4331753.609999804,E75,C,否
1104,4328624.439999803,E75,C,否
1105,4328933.169999803,E75,C,否
1106,4333827.339999803,E75,C,否
1107,4331769.959999803,E75,C,否
1108,4329669.959999803,E75,C,否
1109,4328896.179999803,E75,C,否
1110,4323725.299999802,E75,C,否
1111,4323266.089999802,E75,C,否
1112,4327210.749999802,E75,C,否
1113,4312996.559999801,E75,C,否
1115,4313870.349999801,E75,C,否
1116,4327716.939999799,E75,C,否
0,15849.06,E76,B,否
1,15339.06,E76,B,否
7,23829.629999999997,E76,B,否
39,75905.1,E76,B,否
63,82037.18000000001,E76,B,否
89,89584.35,E76,B,否
98,455716.42,E76,B,否
103,180636.41999999998,E76,B,否
117,190542.08,E76,B,否
130,189692.08,E76,B,否
151,231201.51999999996,E76,B,否
179,270494.16,E76,B,否
181,317758.30999999994,E76,B,否
182,314458.24999999994,E76,B,否
183,310260.24999999994,E76,B,否
190,356958.3599999999,E76,B,否
194,356001.3599999999,E76,B,否
198,353672.7699999999,E76,B,否
199,353361.7699999999,E76,B,否
204,352931.7699999999,E76,B,否
205,352259.7699999999,E76,B,否
207,349371.7699999999,E76,B,否
208,346483.7699999999,E76,B,否
209,338877.2799999999,E76,B,否
217,599065.96,E76,B,否
220,598720.96,E76,B,否
223,598383.96,E76,B,否
224,597888.96,E76,B,否
236,640153.11,E76,B,否
246,624017.11,E76,B,否
250,622962.85,E76,B,否
254,620712.85,E76,B,否
258,578712.85,E76,B,否
261,578238.85,E76,B,否
270,577772.85,E76,B,否
274,576766.85,E76,B,否
277,576586.85,E76,B,否
286,576469.71,E76,B,否
288,575711.71,E76,B,否
292,648824.92,E76,B,否
293,648707.78,E76,B,否
295,647901.78,E76,B,否
301,662248.76,E76,B,否
304,669607.25,E76,B,否
309,668744.25,E76,B,否
316,668077.25,E76,B,否
319,667887.25,E76,B,否
320,667699.25,E76,B,否
323,667582.11,E76,B,否
325,667266.11,E76,B,否
327,512023.11,E76,B,否
333,519192.92999999993,E76,B,否
337,508607.92999999993,E76,B,否
351,508342.92999999993,E76,B,否
352,508181.92999999993,E76,B,否
353,501121.92999999993,E76,B,否
358,500542.7899999999,E76,B,否
361,499542.7899999999,E76,B,否
368,499243.7899999999,E76,B,否
371,498079.7899999999,E76,B,否
375,493079.7899999999,E76,B,否
378,492226.7899999999,E76,B,否
382,505811.6999999999,E76,B,否
389,535317.2099999998,E76,B,否
390,535040.2099999998,E76,B,否
392,537870.3999999998,E76,B,否
396,537640.3999999998,E76,B,否
414,537240.3999999998,E76,B,否
415,536872.3999999998,E76,B,否
418,536755.2599999998,E76,B,否
424,565717.5199999998,E76,B,否
428,565262.5199999998,E76,B,否
433,563082.5199999998,E76,B,否
435,746667.4199999998,E76,B,否
439,746287.4199999998,E76,B,否
440,745786.3999999998,E76,B,否
446,757461.7099999997,E76,B,否
449,756961.7099999997,E76,B,否
452,756806.7099999997,E76,B,否
454,766946.0699999997,E76,B,否
455,766756.0699999997,E76,B,否
456,766556.0699999997,E76,B,否
459,766025.0699999997,E76,B,否
460,765652.6699999997,E76,B,否
464,765238.6699999997,E76,B,否
466,764558.6699999997,E76,B,否
472,764530.9699999997,E76,B,否
475,764413.8299999997,E76,B,否
476,764267.8299999997,E76,B,否
477,763341.8299999997,E76,B,否
481,762841.8299999997,E76,B,否
484,785105.9799999997,E76,B,否
495,784687.9799999997,E76,B,否
498,787004.4699999997,E76,B,否
505,785039.3299999997,E76,B,否
510,1229473.2899999996,E76,B,否
511,1229073.2899999996,E76,B,否
512,1228774.2899999996,E76,B,否
516,1228737.4899999995,E76,B,否
518,1228463.4899999995,E76,B,否
524,1227537.4899999995,E76,B,否
526,1226547.4899999995,E76,B,否
529,1226516.4899999995,E76,B,否
530,1234063.6599999997,E76,B,否
532,1221463.6599999997,E76,B,否
533,1221424.2599999998,E76,B,否
534,1190624.2599999998,E76,B,否
536,1190507.1199999999,E76,B,否
537,1199469.38,E76,B,否
538,1204167.4,E76,B,否
539,1202887.4,E76,B,否
540,1202712.4,E76,B,否
544,1221611.99,E76,B,否
546,1276611.9899999995,E76,B,否
549,1276121.9899999995,E76,B,否
557,1276057.9899999995,E76,B,否
558,1274069.1199999994,E76,B,否
559,1286616.2899999993,E76,B,否
562,1285631.2899999993,E76,B,否
564,1282554.2899999993,E76,B,否
565,1282330.2899999993,E76,B,否
566,1282213.1499999994,E76,B,否
567,1370401.8199999994,E76,B,否
568,1368399.8199999994,E76,B,否
572,1469984.7299999993,E76,B,否
574,1469885.7299999993,E76,B,否
576,1468384.7299999993,E76,B,否
577,1467918.8299999994,E76,B,否
580,1467818.8299999994,E76,B,否
581,1467618.8299999994,E76,B,否
582,1511904.879999999,E76,B,否
583,1511612.729999999,E76,B,否
585,1510932.729999999,E76,B,否
586,1510732.729999999,E76,B,否
588,1510532.729999999,E76,B,否
589,1509642.729999999,E76,B,否
593,1471545.5599999991,E76,B,否
594,1480024.799999999,E76,B,否
595,1479724.799999999,E76,B,否
598,1479113.299999999,E76,B,否
602,1515750.0899999992,E76,B,否
603,1552522.5799999991,E76,B,否
604,1551915.5799999991,E76,B,否
607,1551705.5799999991,E76,B,否
611,1551510.979999999,E76,B,否
612,1548372.979999999,E76,B,否
613,1553806.949999999,E76,B,否
616,1552672.949999999,E76,B,否
618,1552307.599999999,E76,B,否
621,1552228.059999999,E76,B,否
622,1552028.059999999,E76,B,否
623,1563348.8199999987,E76,B,否
625,1562863.8199999987,E76,B,否
628,1562379.9199999988,E76,B,否
633,1562365.9199999988,E76,B,否
634,1561849.9299999988,E76,B,否
636,1561736.9299999988,E76,B,否
637,1570221.8299999987,E76,B,否
639,1569227.8299999987,E76,B,否
640,1569188.0299999986,E76,B,否
641,1664842.7499999986,E76,B,否
642,1664247.7499999986,E76,B,否
645,1664155.9499999986,E76,B,否
646,1664055.9499999986,E76,B,否
649,1663818.9499999986,E76,B,否
650,1663353.9499999986,E76,B,否
652,1662734.9599999986,E76,B,否
653,1662454.9599999986,E76,B,否
654,1661894.9599999986,E76,B,否
655,1661720.9599999986,E76,B,否
656,1668796.4299999985,E76,B,否
658,1668220.8299999984,E76,B,否
659,1773668.0099999986,E76,B,否
660,1773572.7599999986,E76,B,否
661,1773247.7299999986,E76,B,否
662,1772938.7299999986,E76,B,否
663,1772638.7299999986,E76,B,否
664,1772438.7299999986,E76,B,否
665,1772153.7299999986,E76,B,否
666,1771343.7299999986,E76,B,否
667,1771071.4299999985,E76,B,否
669,1765525.4299999985,E76,B,否
670,1765525.4199999985,E76,B,否
673,1760566.4199999985,E76,B,否
676,1769190.1999999986,E76,B,否
677,1765724.5999999985,E76,B,否
682,1765333.1999999986,E76,B,否
683,1764984.4999999986,E76,B,否
684,1783094.4499999983,E76,B,否
687,1792132.1799999983,E76,B,否
688,1791565.7299999981,E76,B,否
689,1791547.7299999981,E76,B,否
692,1803739.239999998,E76,B,否
693,1803217.239999998,E76,B,否
697,1802982.9599999979,E76,B,否
698,1802702.9599999979,E76,B,否
701,1826895.9199999978,E76,B,否
704,1826195.9199999978,E76,B,否
705,1822169.9199999978,E76,B,否
709,1821719.9199999978,E76,B,否
710,1821534.9199999978,E76,B,否
712,1820881.9199999978,E76,B,否
713,1818231.9199999978,E76,B,否
715,1817960.9199999978,E76,B,否
716,1817943.9199999978,E76,B,否
717,1817615.9199999978,E76,B,否
718,1817552.9199999978,E76,B,否
719,1817452.9199999978,E76,B,否
722,1817014.9199999978,E76,B,否
723,1816846.9199999978,E76,B,否
725,1819035.599999998,E76,B,否
731,1818626.619999998,E76,B,否
732,1818284.619999998,E76,B,否
734,1818963.869999998,E76,B,否
737,1818929.869999998,E76,B,否
740,1807000.869999998,E76,B,否
741,1805084.969999998,E76,B,否
742,1815108.5899999982,E76,B,否
743,1814979.6899999983,E76,B,否
745,1812947.6899999983,E76,B,否
761,1812587.6899999983,E76,B,否
763,1812003.6899999983,E76,B,否
778,1891107.4599999983,E76,B,否
788,1891862.1799999983,E76,B,否
789,1899031.9899999984,E76,B,否
790,1890031.9899999984,E76,B,否
797,2183791.4299999983,E76,B,否
800,2182625.829999998,E76,B,否
810,2186210.7399999984,E76,B,否
811,2219229.6000000015,E76,B,否
812,2218391.6000000015,E76,B,否
816,2219901.0300000017,E76,B,否
818,2209276.0300000017,E76,B,否
831,2214908.850000002,E76,B,否
833,2238891.790000002,E76,B,否
834,2238738.790000002,E76,B,否
837,2245531.240000002,E76,B,否
844,2404776.530000002,E76,B,否
847,2404590.630000002,E76,B,否
860,2397820.630000002,E76,B,否
862,2425650.830000003,E76,B,否
865,2424350.830000003,E76,B,否
869,2426130.320000003,E76,B,否
873,2425750.320000003,E76,B,否
874,2425713.320000003,E76,B,否
881,2435524.640000003,E76,B,否
888,2440807.660000003,E76,B,否
889,2449864.2700000033,E76,B,否
893,2449409.2700000033,E76,B,否
894,2449209.2700000033,E76,B,否
900,2448672.7600000035,E76,B,否
902,2448636.7600000035,E76,B,否
904,2447488.7600000035,E76,B,否
906,2446826.7600000035,E76,B,否
913,2446788.0600000033,E76,B,否
916,2444718.3300000033,E76,B,否
920,2444473.3300000033,E76,B,否
921,2465341.2500000033,E76,B,否
922,2464548.8500000034,E76,B,否
934,2464448.8500000034,E76,B,否
941,2464068.8500000034,E76,B,否
942,2555658.430000004,E76,B,否
943,2537358.430000004,E76,B,否
949,2533358.430000004,E76,B,否
952,2533306.430000004,E76,B,否
953,2533021.430000004,E76,B,否
960,2539821.380000004,E76,B,否
965,2539763.380000004,E76,B,否
970,2764339.7800000045,E76,B,否
972,2923113.3700000043,E76,B,否
977,2923050.8700000043,E76,B,否
980,2926635.7800000045,E76,B,否
981,2921275.7800000045,E76,B,否
985,2913075.7800000045,E76,B,否
987,2912930.1900000046,E76,B,否
988,2912730.1900000046,E76,B,否
991,2910120.1900000046,E76,B,否
994,2909572.1900000046,E76,B,否
999,2906356.3300000047,E76,B,否
1004,2905376.3300000047,E76,B,否
1006,2910093.310000005,E76,B,否
1016,2917263.1200000052,E76,B,否
1026,2925482.5900000054,E76,B,否
1027,2916824.2700000056,E76,B,否
1029,2940409.1800000058,E76,B,否
1033,2936809.1800000058,E76,B,否
1034,3148146.920000006,E76,B,否
1035,3147844.920000006,E76,B,否
1036,3147454.920000006,E76,B,否
1037,3146842.920000006,E76,B,否
1038,3146457.920000006,E76,B,否
1040,3293687.5400000056,E76,B,否
1041,3291398.5400000056,E76,B,否
1044,3303190.9900000067,E76,B,否
1047,3303037.9900000067,E76,B,否
1048,3302542.9900000067,E76,B,否
1049,3331976.9500000067,E76,B,否
1056,3331676.9500000067,E76,B,否
1057,3335091.9500000067,E76,B,否
1062,3334244.9500000067,E76,B,否
1063,3336603.440000007,E76,B,否
1064,3335454.440000007,E76,B,否
1067,3335193.440000007,E76,B,否
1069,3369155.7000000067,E76,B,否
1071,3368850.7000000067,E76,B,否
1072,3362750.7000000067,E76,B,否
1075,3361270.7000000067,E76,B,否
1079,3361157.1000000066,E76,B,否
1080,3357571.1000000066,E76,B,否
1082,3351571.1000000066,E76,B,否
1096,3351557.1000000066,E76,B,否
1102,3353821.080000007,E76,B,否
0,93476.2,E77,C,否
24,186952.39999999997,E77,C,否
26,186622.39999999997,E77,C,否
43,224012.87999999995,E77,C,否
47,280098.5999999999,E77,C,否
63,68598.59999999992,E77,C,否
93,255550.99999999983,E77,C,否
120,442503.39999999973,E77,C,否
131,909884.3999999996,E77,C,否
136,1050098.6999999995,E77,C,否
137,1068793.9399999997,E77,C,否
159,1050098.6999999995,E77,C,否
162,1009598.6999999995,E77,C,否
217,1103074.9000000001,E77,C,否
286,1196551.1000000013,E77,C,否
336,1299696.9500000023,E77,C,否
337,1304742.9500000023,E77,C,否
339,1379523.9100000032,E77,C,否
345,1279523.9100000032,E77,C,否
351,1279343.9100000032,E77,C,否
369,1277449.9100000032,E77,C,否
372,1427011.830000005,E77,C,否
373,1424917.830000005,E77,C,否
375,1424417.830000005,E77,C,否
463,1577959.340000007,E77,C,否
492,1671435.5400000082,E77,C,否
497,2512721.250000008,E77,C,否
499,2560340.3000000077,E77,C,否
604,2560030.3000000077,E77,C,否
623,2559158.3000000077,E77,C,否
631,2558798.3000000077,E77,C,否
634,2558132.3000000077,E77,C,否
639,2557982.3000000077,E77,C,否
645,2557352.3000000077,E77,C,否
655,2556015.3000000077,E77,C,否
663,2555144.3000000077,E77,C,否
672,3279077.200000007,E77,C,否
673,3179562.200000007,E77,C,否
674,3178814.200000007,E77,C,否
678,3178509.200000007,E77,C,否
682,3178109.200000007,E77,C,否
686,3137609.200000007,E77,C,否
691,3137087.200000007,E77,C,否
694,3136832.200000007,E77,C,否
699,3136362.200000007,E77,C,否
700,3135787.200000007,E77,C,否
703,3135527.200000007,E77,C,否
714,3134982.200000007,E77,C,否
729,3072482.200000007,E77,C,否
731,3072202.200000007,E77,C,否
734,3071597.200000007,E77,C,否
738,3067844.200000007,E77,C,否
741,3017844.200000007,E77,C,否
748,3017267.200000007,E77,C,否
758,3016647.200000007,E77,C,否
765,3016357.200000007,E77,C,否
773,3016077.200000007,E77,C,否
807,3015315.200000007,E77,C,否
819,3015010.200000007,E77,C,否
833,3014700.200000007,E77,C,否
855,3012742.200000007,E77,C,否
864,3012436.200000007,E77,C,否
867,3776782.330000007,E77,C,否
868,3870258.520000007,E77,C,否
883,3870018.520000007,E77,C,否
891,3789018.520000007,E77,C,否
1050,3780318.520000007,E77,C,否
1077,3720318.520000007,E77,C,否
1085,3689318.520000007,E77,C,否
0,8918.92,E78,C,否
1,28132.43,E78,C,否
4,178670.85,E78,C,否
9,118318.66,E78,C,否
31,201458.3,E78,C,否
36,506106.68,E78,C,否
39,558452.38,E78,C,否
51,606631.6500000001,E78,C,否
55,612379.4000000001,E78,C,否
58,657873.5600000002,E78,C,否
63,681720.4100000001,E78,C,否
64,912351.0600000003,E78,C,否
68,769885.2100000003,E78,C,否
72,788804.1300000004,E78,C,否
78,811814.9400000004,E78,C,否
79,813256.3800000004,E78,C,否
85,842062.6900000004,E78,C,否
95,851847.3700000005,E78,C,否
98,922436.5600000004,E78,C,否
99,1095755.5800000003,E78,C,否
100,1295072.8000000003,E78,C,否
103,1090049.0600000003,E78,C,否
111,1113670.6800000004,E78,C,否
114,1177026.5400000003,E78,C,否
115,1385878.4000000004,E78,C,否
122,1386368.9700000004,E78,C,否
129,1552124.0500000003,E78,C,否
130,1588610.5300000005,E78,C,否
132,1682548.2600000007,E78,C,否
136,1714350.0600000008,E78,C,否
141,1729010.4200000009,E78,C,否
142,1848008.6200000008,E78,C,否
146,1897384.300000001,E78,C,否
148,2035197.320000001,E78,C,否
149,2038352.270000001,E78,C,否
156,2110604.520000001,E78,C,否
159,1841043.520000001,E78,C,否
167,1962909.560000001,E78,C,否
170,2084775.600000001,E78,C,否
174,2105266.140000001,E78,C,否
176,2144583.2500000014,E78,C,否
177,2149718.3800000018,E78,C,否
179,2190371.730000002,E78,C,否
182,2266383.440000002,E78,C,否
184,2440454.050000002,E78,C,否
187,2486680.470000002,E78,C,否
188,2524355.9400000023,E78,C,否
194,2183922.5800000024,E78,C,否
216,2218156.8100000024,E78,C,否
217,2314873.9300000025,E78,C,否
232,2468532.4100000025,E78,C,否
233,2467512.4100000025,E78,C,否
237,2559213.3100000024,E78,C,否
254,2365836.7300000023,E78,C,否
255,2535280.1200000024,E78,C,否
275,2600347.6900000023,E78,C,否
277,2569925.6900000023,E78,C,否
278,2961055.430000002,E78,C,否
280,2789355.430000002,E78,C,否
285,2915762.030000002,E78,C,否
291,2934629.950000002,E78,C,否
303,3085496.230000003,E78,C,否
310,3096007.9400000027,E78,C,否
312,3146846.270000003,E78,C,否
314,2951887.1500000027,E78,C,否
315,2924087.1500000027,E78,C,否
316,3039085.350000003,E78,C,否
321,3115436.710000003,E78,C,否
327,3210887.170000003,E78,C,否
330,3249685.3700000034,E78,C,否
331,3356673.670000003,E78,C,否
333,3473950.5900000036,E78,C,否
335,3388350.5900000036,E78,C,否
337,3541598.220000004,E78,C,否
338,3569716.870000004,E78,C,否
339,3704850.830000004,E78,C,否
362,3703400.830000004,E78,C,否
363,3849671.2900000038,E78,C,否
371,3879310.030000004,E78,C,否
377,3716406.760000004,E78,C,否
380,3723812.1700000037,E78,C,否
387,4008826.8400000036,E78,C,否
416,4253307.970000003,E78,C,否
420,4345373.350000003,E78,C,否
427,4355247.220000003,E78,C,否
431,4351814.230000003,E78,C,否
441,4500570.830000004,E78,C,否
446,4496082.780000004,E78,C,否
450,4611664.7600000035,E78,C,否
452,4637862.960000003,E78,C,否
454,4632862.960000003,E78,C,否
461,4401236.620000003,E78,C,否
467,4287936.620000003,E78,C,否
474,4526607.370000004,E78,C,否
476,4524607.370000004,E78,C,否
484,4575101.910000004,E78,C,否
499,4920726.630000005,E78,C,否
502,4916086.410000005,E78,C,否
506,4928531.860000005,E78,C,否
513,5039462.770000004,E78,C,否
525,4935467.100000004,E78,C,否
530,4984558.010000004,E78,C,否
535,5163707.060000004,E78,C,否
542,5247213.430000004,E78,C,否
547,5322349.780000006,E78,C,否
560,5036897.780000006,E78,C,否
561,5132156.270000006,E78,C,否
565,5116429.270000006,E78,C,否
580,5151947.440000006,E78,C,否
581,5146780.440000006,E78,C,否
589,5220927.640000006,E78,C,否
604,5232136.730000007,E78,C,否
618,5233945.820000007,E78,C,否
629,5336278.840000007,E78,C,否
633,5355278.840000007,E78,C,否
638,5525197.020000008,E78,C,否
652,5548015.200000008,E78,C,否
659,5629377.210000008,E78,C,否
671,5674022.670000009,E78,C,否
681,5442804.670000009,E78,C,否
688,5554927.560000009,E78,C,否
695,5606518.460000008,E78,C,否
705,5606238.460000008,E78,C,否
709,5613711.190000009,E78,C,否
711,5662934.770000009,E78,C,否
729,5915389.31000001,E78,C,否
730,5944280.9500000095,E78,C,否
737,5955462.77000001,E78,C,否
743,6007708.05000001,E78,C,否
771,5971686.14000001,E78,C,否
772,6046026.71000001,E78,C,否
800,6073299.440000011,E78,C,否
801,6103498.490000011,E78,C,否
835,6166808.870000011,E78,C,否
863,6335606.9900000105,E78,C,否
866,6331744.2800000105,E78,C,否
889,6422361.260000011,E78,C,否
896,6291276.260000011,E78,C,否
906,6338695.130000011,E78,C,否
